2025-09-14 15:26:28,457 - INFO - 📤 Enviando lote d51778f8-cffe-439e-9118-047eb771033c (1 evento(s)) al backend...
2025-09-14 15:26:29,624 - INFO - ✅ Envío exitoso. Lote d51778f8-cffe-439e-9118-047eb771033c. Respuesta del servidor: 200
2025-09-14 16:30:16,665 - INFO - 🔄 Realizando carga inicial de la base de datos de productos...
2025-09-14 16:30:17,934 - INFO - ✅ Base de datos de productos cargada desde el backend: https://9dfd069ea59e.ngrok-free.app/api/products.json
2025-09-14 16:30:17,937 - INFO - Intentando conectar al ESP32 en COM3...
2025-09-14 16:30:17,937 - INFO - 🛰️  Hilo de envío offline iniciado.
2025-09-14 16:30:17,939 - INFO - 🧠 Cerebro Principal iniciado. Esperando eventos...
2025-09-14 16:30:19,939 - INFO - ✅ Conexión con ESP32 exitosa.
2025-09-14 16:30:22,300 - INFO - [Cámara 0] Cámara abierta y lista.
2025-09-14 16:30:36,716 - INFO - ✅ Offset de tiempo global inicial calculado.
2025-09-14 16:30:36,719 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 16:30:36,721 - INFO - 📤 Enviando lote 306a7ccd-118a-4e1d-9366-8a719fa5c6f0 (1 evento(s)) al backend...
2025-09-14 16:30:38,088 - INFO - ✅ Envío exitoso. Lote 306a7ccd-118a-4e1d-9366-8a719fa5c6f0. Respuesta del servidor: 200
2025-09-14 16:31:06,785 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 16:31:06,786 - INFO - 📤 Enviando lote 03b26a5a-fb46-4afe-a340-30c1b81a333e (1 evento(s)) al backend...
2025-09-14 16:31:08,027 - INFO - ✅ Envío exitoso. Lote 03b26a5a-fb46-4afe-a340-30c1b81a333e. Respuesta del servidor: 200
2025-09-14 16:31:36,854 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 16:31:36,856 - INFO - 📤 Enviando lote 51d4ef8e-57e8-4e55-9bf2-3e1abd3780e6 (1 evento(s)) al backend...
2025-09-14 16:31:38,345 - INFO - ✅ Envío exitoso. Lote 51d4ef8e-57e8-4e55-9bf2-3e1abd3780e6. Respuesta del servidor: 200
2025-09-14 16:32:06,913 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 16:32:06,915 - INFO - 📤 Enviando lote 8a123f7a-885e-4aaf-8dfc-379bd80679e1 (1 evento(s)) al backend...
2025-09-14 16:32:08,109 - INFO - ✅ Envío exitoso. Lote 8a123f7a-885e-4aaf-8dfc-379bd80679e1. Respuesta del servidor: 200
2025-09-14 16:32:36,969 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 16:32:36,970 - INFO - 📤 Enviando lote 800a4aec-1112-44a3-b0a2-cb02f2ae74f8 (1 evento(s)) al backend...
2025-09-14 16:32:38,473 - INFO - ✅ Envío exitoso. Lote 800a4aec-1112-44a3-b0a2-cb02f2ae74f8. Respuesta del servidor: 200
2025-09-14 16:33:07,024 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 16:33:07,025 - INFO - 📤 Enviando lote 30927701-05b4-4c2e-aeac-19f9d950b82b (1 evento(s)) al backend...
2025-09-14 16:33:08,465 - INFO - ✅ Envío exitoso. Lote 30927701-05b4-4c2e-aeac-19f9d950b82b. Respuesta del servidor: 200
2025-09-14 16:33:37,087 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 16:33:37,090 - INFO - 📤 Enviando lote 2ca947fc-b608-49a6-a686-d0355bdadbf3 (1 evento(s)) al backend...
2025-09-14 16:33:38,501 - INFO - ✅ Envío exitoso. Lote 2ca947fc-b608-49a6-a686-d0355bdadbf3. Respuesta del servidor: 200
2025-09-14 16:34:07,146 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 16:34:07,147 - INFO - 📤 Enviando lote 7baac668-2e07-4a5c-a7e0-b9994efb8564 (1 evento(s)) al backend...
2025-09-14 16:34:08,841 - INFO - ✅ Envío exitoso. Lote 7baac668-2e07-4a5c-a7e0-b9994efb8564. Respuesta del servidor: 200
2025-09-14 16:34:37,201 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 16:34:37,202 - INFO - 📤 Enviando lote c0c68967-738c-4a54-8663-3bf1f7a9c850 (1 evento(s)) al backend...
2025-09-14 16:34:39,129 - INFO - ✅ Envío exitoso. Lote c0c68967-738c-4a54-8663-3bf1f7a9c850. Respuesta del servidor: 200
2025-09-14 16:35:07,255 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 16:35:07,257 - INFO - 📤 Enviando lote 4a3ec07a-5871-4841-8e4d-2b6ed4c69ee3 (1 evento(s)) al backend...
2025-09-14 16:35:08,758 - INFO - ✅ Envío exitoso. Lote 4a3ec07a-5871-4841-8e4d-2b6ed4c69ee3. Respuesta del servidor: 200
2025-09-14 16:35:37,309 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 16:35:37,311 - INFO - 📤 Enviando lote 54e4008b-fff2-4cc3-8d16-1fac31f048a8 (1 evento(s)) al backend...
2025-09-14 16:35:38,777 - INFO - ✅ Envío exitoso. Lote 54e4008b-fff2-4cc3-8d16-1fac31f048a8. Respuesta del servidor: 200
2025-09-14 16:36:07,365 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 16:36:07,366 - INFO - 📤 Enviando lote 8777be09-f893-49bb-8c80-05875c262527 (1 evento(s)) al backend...
2025-09-14 16:36:09,350 - INFO - ✅ Envío exitoso. Lote 8777be09-f893-49bb-8c80-05875c262527. Respuesta del servidor: 200
2025-09-14 16:36:37,418 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 16:36:37,485 - INFO - 📤 Enviando lote 7663e74c-4b5a-455f-9962-2b77e61af919 (1 evento(s)) al backend...
2025-09-14 16:36:39,643 - INFO - ✅ Envío exitoso. Lote 7663e74c-4b5a-455f-9962-2b77e61af919. Respuesta del servidor: 200
2025-09-14 16:37:07,473 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 16:37:07,474 - INFO - 📤 Enviando lote 0a2fe55a-c263-4bf5-88ce-67ea561a848f (1 evento(s)) al backend...
2025-09-14 16:37:08,885 - INFO - ✅ Envío exitoso. Lote 0a2fe55a-c263-4bf5-88ce-67ea561a848f. Respuesta del servidor: 200
2025-09-14 16:37:37,527 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
